timestamp,tareas_contabilidad,tareas_total,cpu_celery,descripcion
17:11:56.548,0
0,0,1.30%,RG:NO|Step1:NO
17:11:58.644,0
0,0,1.26%,RG:NO|Step1:NO
17:12:00.727,0
0,0,1.04%,RG:NO|Step1:NO
17:12:02.810,0
0,0,1.11%,RG:NO|Step1:NO
17:12:04.907,0
0,0,0.52%,RG:NO|Step1:NO
17:12:06.989,0
0,0,0.29%,RG:NO|Step1:NO
17:12:09.074,0
0,0,0.27%,RG:NO|Step1:NO
17:12:11.159,0
0,0,0.28%,RG:NO|Step1:NO
17:12:13.231,0
0,0,0.19%,RG:NO|Step1:NO
17:12:15.310,0
0,0,0.34%,RG:NO|Step1:NO
17:12:17.396,0
0,0,0.24%,RG:NO|Step1:NO
17:12:19.487,0
0,0,0.46%,RG:NO|Step1:NO
17:12:21.576,0
0,0,0.23%,RG:NO|Step1:NO
17:12:23.661,0
0,0,0.21%,RG:NO|Step1:NO
17:12:25.751,0
0,0,0.22%,RG:NO|Step1:NO
17:12:27.829,0
0,0,0.31%,RG:NO|Step1:NO
17:12:29.911,0
0,0,1.59%,RG:NO|Step1:NO
17:12:31.999,0
0,0,1.24%,RG:NO|Step1:NO
17:12:34.090,0
0,0,1.58%,RG:NO|Step1:NO
17:12:36.181,0
0,0,1.27%,RG:NO|Step1:NO
